,sensor_temp,sensor_humi,ext_temp,ext_humi,ext_dew,ext_rain,ext_wind,ext_sunshine
sensor_temp,1.0,0.7938241971776919,0.26163808344752787,0.3778045354206744,0.43851204995369597,0.05836086790498008,-0.09673001255569133,0.060876898098959936
sensor_humi,0.7938241971776919,1.0,0.4437187784569448,0.49715358446539987,0.6436348592553306,-0.08501319948412653,-0.01646528214413661,-0.04707394291944319
ext_temp,0.26163808344752787,0.4437187784569448,1.0,0.09645454148462898,0.6238321130807661,-0.13822842484005796,0.31613078569867287,-0.021563204691902267
ext_humi,0.3778045354206744,0.49715358446539987,0.09645454148462898,1.0,0.8344966304575512,0.3242424671755295,-0.11498886233009005,-0.3335174537652481
ext_dew,0.43851204995369597,0.6436348592553306,0.6238321130807661,0.8344966304575512,1.0,0.1619007000323945,0.11371021099648075,-0.2816735271396679
ext_rain,0.05836086790498008,-0.08501319948412653,-0.13822842484005796,0.3242424671755295,0.1619007000323945,1.0,0.23533274386054348,-0.10539526409711765
ext_wind,-0.09673001255569133,-0.01646528214413661,0.31613078569867287,-0.11498886233009005,0.11371021099648075,0.23533274386054348,1.0,-0.15560672247932644
ext_sunshine,0.060876898098959936,-0.04707394291944319,-0.021563204691902267,-0.3335174537652481,-0.2816735271396679,-0.10539526409711765,-0.15560672247932644,1.0
