,sensor_temp,sensor_humi,ext_temp,ext_humi,ext_dew,ext_rain,ext_wind,ext_sunshine
sensor_temp,1.0,0.5925652793866794,-0.06674326911490402,-0.01682527424784821,-0.12110138018528593,-0.26696638206663104,-0.3090678914653673,-0.019382819696973166
sensor_humi,0.5925652793866794,1.0,-0.08818747672666948,0.3086782008048122,0.2843855658415195,-0.039839494968121905,0.05460648461075685,-0.11324275994657672
ext_temp,-0.06674326911490402,-0.08818747672666948,1.0,-0.662700047685112,0.3075067841755871,-0.10141046122372906,-0.04632618170365629,0.4770959174405185
ext_humi,-0.01682527424784821,0.3086782008048122,-0.662700047685112,1.0,0.5053675238346232,0.2862418353481443,-0.19093798880346502,-0.5423083431228154
ext_dew,-0.12110138018528593,0.2843855658415195,0.3075067841755871,0.5053675238346232,1.0,0.2268952449291795,-0.2833007140762912,-0.1415899619381388
ext_rain,-0.26696638206663104,-0.039839494968121905,-0.10141046122372906,0.2862418353481443,0.2268952449291795,1.0,0.07515254491933653,-0.13938358804954365
ext_wind,-0.3090678914653673,0.05460648461075685,-0.04632618170365629,-0.19093798880346502,-0.2833007140762912,0.07515254491933653,1.0,0.21370148345340303
ext_sunshine,-0.019382819696973166,-0.11324275994657672,0.4770959174405185,-0.5423083431228154,-0.1415899619381388,-0.13938358804954365,0.21370148345340303,1.0
